username,player_id,mens_rating,mens_rd,womens_rating,womens_rd
cbva_robmcbvb,0e6a5d37-c702-484f-9006-d8ee1f9ff551,1631,73,1500,350
cbva_hanslauer,1ed3b257-adb6-4477-b632-46735dea049e,1488,68,1500,350
cbva_cadewhulse,dffbeab5-1298-4324-ad74-29857abb326a,1482,107,1500,350
cbva_justinnsimon,dfe247eb-1169-4c94-bb92-4b4ed9961000,1343,191,1500,350
cbva_zachwong,3f99e309-3ff1-43eb-bea1-1fad4417814c,1540,72,1500,350
cbva_nathanykim,4c70b084-fda3-40a4-a6ca-fbde89db704f,1571,170,1500,350
cbva_troythomas,1e4da933-7034-4e28-8799-1e2585b631a9,1490,94,1500,350
cbva_sachinbhalla,6810cd5b-300f-47b4-aa33-89421184ec4c,1430,83,1500,350
cbva_taystephens,0538cb20-b5ae-4f67-86b3-f81db55e08e5,1466,98,1500,350
cbva_gytis,4b548bb4-50fb-4417-93cc-475e50888347,1430,69,1500,350
cbva_rkfillman,b2969ed5-c972-43fa-a528-84c18e649482,1536,76,1500,350
cbva_austinelledge,cc9f119a-f46d-4751-9ea0-970fee8371f9,1308,99,1500,350
cbva_grayknow,deb008f1-2c74-4134-a479-d90b32a63644,1308,99,1500,350
cbva_mwilanger,8ec22387-197a-4045-9f9f-041b25a96cec,1352,147,1500,350
cbva_alexnazarov,aee5b592-da3d-457e-b66b-cf326956e39a,1350,78,1500,350
cbva_aidanair,4e02b238-f8bb-4670-810b-077af805ef8b,1572,68,1500,350
cbva_simon,b1c48c4b-0e36-4ae5-a1fb-c45ea3ddee34,1539,108,1500,350
cbva_borisbakalov,9cec3db7-35e8-49f3-b5e4-8617fa89a48a,1590,108,1500,350
cbva_johnnycienfuegos,30e53363-77dd-4018-aa54-39cd4d152db9,1576,90,1500,350
cbva_hector,c14a6516-fde6-445e-b870-e86c120fa583,1522,68,1500,350
cbva_adydavis,eafc54a8-a6c0-47cc-b7cf-dc2495a51939,1417,137,1500,350
cbva_brendanfrick,ae5bdb58-7c07-4e13-af51-d43b59b9ff8e,1505,68,1500,350
cbva_jeffreyaraki,bc3a9b35-7cff-4cbf-ad07-e68b234a1d8e,1552,124,1500,350
cbva_franklinly,fd5a84b9-08d0-4c68-a215-ae355f41abfc,1528,68,1500,350
cbva_mnichols,2b043e15-bd8f-42b3-8a5b-ebcccc882fa4,1501,68,1500,350
cbva_orourkedpt,2d04926e-332c-4afc-adb8-9f5092231bd2,1515,70,1500,350
cbva_nmaruyama,d7e05dce-c869-44f8-ae07-9d338489bfe8,1530,153,1500,350
cbva_tmaruyama,3d52913a-b4f3-4407-a92e-6d3c1a039d05,1537,68,1500,350
cbva_tuckeroien,cf4c665b-2312-4a21-9ae0-72432cd2497f,1436,190,1500,350
cbva_olinneale,dee2f6bc-186b-4f5c-b5ab-8e00f4210801,1436,190,1500,350
cbva_jonathvl,9242fab0-b6df-40c8-8856-c8c58db60d65,1635,69,1500,350
cbva_javierallen,967047ab-8c9b-4219-a297-fdf970fc52d8,1663,68,1500,350
cbva_sfurniss,99da834b-0cfd-4e1a-bdeb-fafb25286a6a,1546,68,1500,350
cbva_chowless,484e86d5-a3f8-4ce0-8ca0-4526c952eda6,1431,190,1500,350
cbva_tbarrington,9be6859e-92b1-4477-929d-46843c24fd1e,1361,196,1500,350
cbva_mvelazco,544a3847-877e-44af-90d1-b05d46c02f48,1361,196,1500,350
cbva_ian,e968580f-d1f5-4147-84cb-7d2539047548,1557,90,1500,350
cbva_arlancaster,7a25ffc3-0269-4d71-a31f-230521951be2,1615,82,1500,350
cbva_jumbooos,e2ee9872-ec47-461d-9ee1-69ff748aa1ca,1681,82,1500,350
cbva_jaredjvoe,758525d6-d70b-4c53-9c01-9e82f95ef7ef,1684,69,1500,350
cbva_gauthier,0bbcaa5e-acc6-4372-96a3-4df6d81716cc,1498,68,1500,350
cbva_zapatosap,74b5387c-e304-4809-8424-95f384b9831b,1426,132,1500,350
cbva_dmytroskydan,d68b7d8e-3413-4438-b8b9-3b96427f58d7,1414,185,1500,350
cbva_nickfaber,b35d25e9-5dd9-4255-88dd-fcafdb6e584b,1564,97,1500,350
cbva_goingthisway,1258600f-a2cd-417e-8244-94c7a6f64bc8,1490,69,1500,350
cbva_jackswiss,d856eb28-777e-467d-9cc2-af3cf4a21fcf,1438,130,1500,350
cbva_benjamin,688c5fdd-dd43-49e4-a780-d6ea238bdc6f,1410,115,1500,350
cbva_christianchavez,b94f1db4-a79b-4f65-8929-dc93a4fe031f,1533,76,1500,350
cbva_bharazim,e1008a42-9963-4257-8d45-1344351259d3,1456,82,1500,350
cbva_jessepickard,7abf96f3-118e-43e9-b24e-a0a9d45a9e2f,1567,68,1500,350
cbva_kidusamare,4b9a9563-0c13-477e-b733-fb82a457c251,1495,79,1500,350
cbva_chriskeyz,cdcaa412-7669-4ab7-a8dc-4992b454f403,1567,69,1500,350
cbva_robbiereynolds,eb5ee21f-c802-4d18-b765-6a3a4b4a33e2,1428,192,1500,350
cbva_jcorkrum,3d706d7f-fe44-4851-8763-081fd96aff57,1298,137,1500,350
cbva_stylejaep,b4ba1f5d-52be-40ff-a89d-55c46b543895,1330,114,1500,350
cbva_tangilpin,034d1d45-2437-4f87-8372-86368c30815e,1553,68,1500,350
cbva_kipplvilker,4dc98143-f771-4d63-b79b-50b3d526ba96,1599,69,1500,350
cbva_diyanahmad,c0a0aee5-787f-4c7a-9c7d-f356a5ce7161,1429,87,1500,350
cbva_stoneriley,1b5d6456-7220-4198-a666-1e9a74fb5940,1495,92,1500,350
cbva_ddddddanch,824580ba-e495-41d8-9957-68451437a8f7,1468,129,1500,350
cbva_alanbracewell,42ab75e4-e9b6-4681-8732-c076df8fbc7d,1527,103,1500,350
cbva_willpolster,bbeda92d-b4db-4ecb-a050-5523d79992ae,1445,73,1500,350
cbva_willsorenson,a90bb9d5-26f5-4e32-aee2-8ab6fefb19c5,1448,69,1500,350
cbva_bernardobarajas,5677c939-773a-45b7-9963-0c817400e94b,1622,143,1500,350
cbva_orionburl,3e9b96eb-abdd-4548-a9e5-30ad2821d9e5,1578,119,1500,350
cbva_briangifford,2677cc32-719a-4b76-8241-0178c2f70028,1586,114,1500,350
cbva_johnfrank,4e8dbd63-0a41-4499-98e6-ec692e641bf6,1532,68,1500,350
cbva_willofan,78aca574-30a1-4b84-a865-de021c0d11d9,1415,69,1500,350
cbva_wagnergw,90ddea13-d8c0-4af7-b4c4-8bd9f0a0ce98,1541,135,1500,350
cbva_johnnypresecan,17fb5e59-bbc2-49dc-9246-3454a94fb2de,1490,90,1500,350
cbva_itsjayski,63e9b370-970f-45f9-80aa-81c7ce4262a1,1537,99,1500,350
cbva_korybarri,f0a8f19e-38ca-447c-9f5e-ed6d9bf6ec65,1671,79,1500,350
cbva_yesitsnicholas,3faefbf5-a6df-40dc-a1b1-bf419514f7d9,1508,98,1500,350
cbva_keanewonghb,bb33a212-28d4-4101-93e9-a20198974bf6,1358,143,1500,350
cbva_ethanduu,8dcc2a5e-eb65-430e-bac8-7a8873549e1f,1473,71,1500,350
cbva_jlivesay,00ef811a-4577-41c0-bfe3-bbfd7ae45161,1577,161,1500,350
cbva_toddpgoodall,d03bb4c5-8ca8-4227-8b70-d9dd00fae279,1680,84,1500,350
cbva_helixhunter,768638f9-a94d-4002-a6ea-ab2d5efb6ebf,1397,74,1500,350
cbva_mvhmariners,99f82755-4926-42d2-848f-eba7a700a7d6,1417,80,1500,350
cbva_jocaparros,77ed2a08-ce38-4199-93b4-4bf77bb17794,1430,96,1500,350
cbva_gabrielthewolfe,a55d2488-2b23-44c6-af28-66ca98abc19e,1403,111,1500,350
cbva_nickbrazao,1f4aa7d5-2547-4624-b970-6acc5c928176,1411,71,1500,350
cbva_dylandiliberto,93c03b2e-42a6-4486-b4af-5baefb385975,1448,203,1500,350
cbva_katiewise,9b820ca3-21f9-4353-bc87-7627bd1978fb,1500,350,1535,84
cbva_vivian,c921a5c1-e777-4955-ac72-e3de3acc551f,1500,350,1633,80
cbva_rachliving,cec63cbd-7e8f-42aa-a676-8b74b6b528cd,1500,350,1479,82
cbva_algarcia,50d29dad-9314-4e38-bea7-8c7e408ccf81,1500,350,1447,70
cbva_lacoccia,e001a031-60f2-4cc3-898c-820db4e8b88d,1500,350,1667,139
cbva_kristenkane,6b2b7994-b09b-4cae-80c8-c3bef7e87b7c,1500,350,1667,139
cbva_rachelchurilla,6ec49bca-9b8c-4c12-8150-ea1634fb9953,1500,350,1366,195
cbva_stacyclark,05d1d146-bcfc-42cf-b4a6-ec5ab84b7bb2,1500,350,1293,149
cbva_katyippp,d7e282a7-e9f2-4c2a-9d20-f015ec5357fb,1500,350,1565,69
cbva_jlbenoit,c748ade8-1f65-4c63-b962-96c0b7843555,1500,350,1554,177
cbva_kelseybrandin,5bf42b00-e8e7-456f-8d94-747bc5ce3b74,1500,350,1784,111
cbva_emwhitis,b037c404-e35d-4716-b248-6cca1cbc01ae,1500,350,1486,95
cbva_natashadutko,793627dd-d96d-4138-8631-be0ea5c68500,1500,350,1451,192
cbva_taniagabbani,730dbfcf-f109-495b-8453-7011025b79dd,1500,350,1467,90
cbva_rosieborchert,bc3474d1-650a-4b6d-8b5e-41b7acc8033b,1500,350,1638,124
cbva_mdelgado,3eb6c524-51fd-4305-9d9c-7cb65d9b56d7,1500,350,1638,124
cbva_catherinegoetze,b5b60153-2fc1-4233-b618-27dbb8483ad2,1500,350,1319,125
cbva_lavendermeadow,7ae15571-6bf7-403e-88a7-f83953cc14a5,1500,350,1538,143
cbva_katie,b54d3c6f-b40a-4a3f-8e68-25a127efada7,1500,350,1640,75
cbva_allie,b80cde3e-47ee-4bbf-bc2e-0a06b49c9f64,1500,350,1546,79
cbva_amandavuong,2fe97289-2ab1-459d-8970-cedf94eb9a4e,1500,350,1382,189
cbva_kirstenuy,227567ce-5f5f-4105-b1d9-3e80ae51e398,1500,350,1382,189
cbva_corrie,b4089043-25c0-4266-b0f8-99f462a63f32,1500,350,1404,74
cbva_rachel,abf17e66-9de3-478a-b274-54438806f654,1500,350,1545,164
cbva_ashleymorris,a4f3cec7-75d8-4f66-ad1c-93a03de4fbb7,1500,350,1554,128
cbva_kathrinal,5a01a20d-d279-49e5-b85d-4e8e7b1f1555,1500,350,1375,111
cbva_katejrich,1a195c24-0d9b-4b61-bb5b-fc7f3a4aa35c,1500,350,1463,90
cbva_mirandag,b1a7a543-90c6-46bb-a1be-85b3068941de,1500,350,1458,101
cbva_soocalwadevball,d1e8c50b-4f61-41fa-a9b4-2f911a361aa6,1459,69,1500,350
cbva_kiphutchinson,0b328b7a-6c23-40c4-bbcd-a52907196f8e,1542,137,1500,350
cbva_aknumber,956e3f9d-68b8-4bc8-8bcd-a8d3fd5d8f3c,1550,68,1500,350
cbva_joewoooo,3a05d578-20e6-4a3b-9345-c2daf1adb876,1592,68,1500,350
cbva_dcmattison,f5d8dd2d-7da0-41a3-9102-f65fce73803c,1644,68,1500,350
cbva_jakekurzrock,230e2aad-e522-4406-ad09-3387a1b098c0,1445,176,1500,350
cbva_pricevolleyball,6402a360-27c6-4877-9031-89bdaff83db0,1559,68,1500,350
cbva_bradtiller,dbdea500-0bb0-4982-9ced-084861730e02,1587,73,1500,350
cbva_nmatthews,82724a34-52b0-4095-9ef8-2c69d94a1d3c,1480,69,1500,350
cbva_mortenfog,92d70429-6b80-44b7-bb62-2907c7b8525c,1499,86,1500,350
cbva_dnewthegiant,d14fad24-e9d5-4e05-813c-85a102c1eca3,1448,68,1500,350
cbva_willbantle,4d4e27dd-e5d3-466e-b7fd-8d369770546d,1592,110,1500,350
cbva_jacksonbantle,ff9a8831-9405-4064-846b-b28710e1a6b9,1592,110,1500,350
cbva_dom,ccb6f3e2-f1c1-4a09-a2b6-c6a748641ea8,1587,68,1500,350
cbva_nickmorales,9907e562-bb5f-4048-82d4-f667aa62d835,1413,128,1500,350
cbva_bmweinberg,dd0376de-5e42-4d4b-8b22-c228090d4bcb,1642,110,1500,350
cbva_hackster,74473224-b1b2-4daf-9cf8-c2aece19c4f4,1392,102,1500,350
cbva_jordanwalley,042fd998-9958-4222-a8aa-9839db9b00fb,1551,68,1500,350
cbva_flavi,7de8adbc-acfd-46ac-ae62-41c601f42c6a,1479,87,1500,350
cbva_rahuldesai,294457ca-9f65-486c-9774-e5a6a59e8c40,1380,94,1500,350
cbva_adigummadi,4294b8ea-a294-4fd5-9cd1-b2b4edc87bea,1374,124,1500,350
cbva_paulazimoth,fe44ed42-bfe2-4b71-b60b-76900cd94049,1511,68,1500,350
cbva_jessieaniguid,bbc6eadf-9913-407c-bc48-2de46e8d97fd,1473,71,1500,350
cbva_kevinbeck,10e65aa6-6355-44ff-b150-c18513abbbd6,1591,126,1500,350
cbva_beachbear,4161fbfc-f2bc-4c10-99b4-859185989c6e,1542,68,1500,350
cbva_cparedes,35b4a533-9271-4d16-9dbd-f9a6b752d01b,1324,148,1500,350
cbva_maxhoward,e117fef1-17b6-4bee-8c55-45dbd5da424c,1444,216,1500,350
cbva_bliebelt,048446d7-8011-4819-a784-4d8f253ff91d,1499,77,1500,350
cbva_kylejames,b9026b91-8d05-41b7-8c3e-04c01c2f8bff,1607,94,1500,350
cbva_sebaramirez,bce772e9-71fa-4d60-8de2-5fda149709cd,1357,218,1500,350
cbva_jrstradford,8c57ddae-f813-4475-9ac0-fa5c191e2afc,1357,218,1500,350
cbva_nathangali,60b25d86-848f-453f-953a-b71a6cc53651,1480,68,1500,350
cbva_arne,73f6ce84-0178-4ae5-9ea5-2057c90b0d88,1534,84,1500,350
cbva_shreychowdhary,70622867-a9f1-47ed-8597-ebc08c9507c3,1476,69,1500,350
cbva_michaelsnowden,f6802df5-8a20-4b2f-bec4-9bba438bf307,1337,146,1500,350
cbva_rjesilva,d7a99b40-0147-4230-8fb4-564cd1062efb,1357,102,1500,350
cbva_zacharymarshall,266b1392-02fc-4878-8890-871c9a89db86,1455,115,1500,350
cbva_tylerhamm,2d14bd69-2f68-4507-b8ee-dc3fb770e323,1527,77,1500,350
cbva_zacharyflynn,cb0470ba-15a1-4407-b34b-8797aab9ab30,1539,192,1500,350
cbva_finleyroberts,015f40a0-95b6-459b-a7b8-948a6b9b3901,1475,92,1500,350
cbva_kobelakers,382189c8-be09-49e2-8b9b-a53572dd333f,1478,218,1500,350
cbva_adambrabyn,067d79d2-4f9a-4589-9684-18008c12bc0c,1478,218,1500,350
cbva_chuyfive,21c5936f-52c4-4590-8759-8ba15988f379,1364,86,1500,350
cbva_edgarhuerta,1273fba7-51d0-43b3-9d34-c6955e5d7bee,1364,86,1500,350
cbva_schealan,2a585fc6-3b33-487e-a768-cc7d2a9560aa,1500,350,1439,113
cbva_luisa,9499a858-fce6-4e47-94fc-1dd76f7b0cc7,1500,350,1631,75
cbva_binckata,dad89b0b-586c-428c-8469-0cb52864f096,1630,73,1500,350
cbva_stefanvartigov,b808da46-b8c6-40b3-a0d6-03de50478edd,1632,73,1500,350
cbva_devonwilliam,1b53ef6d-9795-4968-9e4d-1a12f950c993,1727,81,1500,350
cbva_calvinsanborn,c9be7776-7a72-4de3-91e6-b421b3517444,1685,68,1500,350
cbva_stantonsmith,89037ff1-c78e-43ab-8650-ff5a9e37e1e8,1504,91,1500,350
cbva_ebennett,09ce8528-0ef5-48dd-9c2d-0cf85da457de,1533,70,1500,350
cbva_tlingruen,00da672d-91fc-4226-baf7-28450fe16508,1707,68,1500,350
cbva_brschmidt,5929c4aa-f1f6-4354-923c-3bd41dce48ed,1456,81,1500,350
cbva_nick,6b12bbf1-0574-4162-92a3-91156ae991c7,1546,85,1500,350
cbva_jack,99f0da48-95be-4ca2-9875-b344b8b6876d,1483,88,1500,350
cbva_flowbeach,29629d05-1204-45c2-b6ba-4994f74e5167,1577,68,1500,350
cbva_devonburki,1814283b-e91b-4c8d-b8a2-c6e0c3e3c902,1679,93,1500,350
cbva_ryanwilcox,6501b5fe-872d-4cd2-a811-95b207848619,1686,110,1500,350
cbva_lennarth,21d6ff56-59cd-401b-b312-3e5a064d44a7,1622,108,1500,350
cbva_richgang,8d7f4e90-49f7-47ba-af74-d7e638bba112,1532,68,1500,350
cbva_davidbrandin,10590fb0-82bd-4f4a-bbb9-82ca3cb1cb5d,1550,100,1500,350
cbva_kylemerchen,cf5c6cfe-b650-4683-82f2-9831e377612b,1658,79,1500,350
cbva_zephyr,fa861175-ca4b-4414-adc3-c1b0c1803e19,1658,77,1500,350
cbva_joshhroper,6570a995-a849-4d2d-a4c8-56ba99917a28,1565,83,1500,350
cbva_ryangiles,09ae20c8-11c6-4cfe-9dd7-cf6d944197b9,1476,102,1500,350
cbva_mshassol,527754a1-68cc-46fc-8c64-e2c184444943,1529,71,1500,350
cbva_jonathanlow,a0d7be67-652f-46e8-83e4-d5468dc4de6a,1687,68,1500,350
cbva_maxstates,05ee78e0-d380-45d2-baaa-154b19e8a4cf,1568,68,1500,350
cbva_seancasey,59d878b7-5b24-414a-b00f-f57e4c8930df,1466,174,1500,350
cbva_dcaseydcasey,70d1504d-1a2a-4685-9c7f-4d6218b94951,1466,174,1500,350
cbva_sililatucker,388c1050-5a04-4312-b2b9-c1d658e27df1,1748,80,1500,350
cbva_fedoraboi,551421b4-0086-40ec-b486-33b938f45173,1715,90,1500,350
cbva_mwestlake,4a42d6bb-4e77-4d61-8ace-4d1e9fe5258e,1481,92,1500,350
cbva_tatecalles,e6be75f6-0149-4aef-a698-d89952cb4388,1597,68,1500,350
cbva_cswartzbaugh,c12a6c2d-7f18-44cf-bf60-efab58f2fb10,1552,77,1500,350
cbva_jshapiro,498dc8ed-8899-485d-af3a-63dfb07ca101,1718,68,1500,350
cbva_chrislong,1972272a-97c5-4f31-bf27-d1e21efafc14,1468,103,1500,350
cbva_kylemalibu,bec7e31e-5dfa-45f6-a50a-311045b837aa,1468,103,1500,350
cbva_kaceydlosik,6f022b1f-e0e5-4a1e-9c31-ba2fcbd82963,1808,69,1500,350
cbva_leotuncer,0cccc265-2e02-4c15-a2fc-d8e7db3183fb,1808,69,1500,350
cbva_joelcaschetto,ae1b4310-1562-4595-8975-aad4216da4e3,1442,165,1500,350
cbva_jeremybednar,bc5275ce-6d28-4da0-90ec-991df68afb53,1442,165,1500,350
cbva_aaronletvin,3f2985ef-27c0-4fd2-a261-bae68c61d107,1576,92,1500,350
cbva_abonczyk,94749978-a460-4ae5-8c6c-752c9b65e38e,1630,89,1500,350
cbva_dankbuds,848e8b59-d194-4f60-96e4-0a6e574b1593,1694,95,1500,350
cbva_tannermaxwell,517ec072-8573-4774-8cd8-ed10654e028b,1398,182,1500,350
cbva_victorface,9429bfa4-4f06-4d4f-839d-f723fb3620a0,1684,80,1500,350
cbva_zalabute,26c55e95-0741-4afa-bb61-8de2f1505387,1353,137,1500,350
cbva_jacoblee,412a74a5-20db-4e96-954e-8bfcc3b24e6b,1353,137,1500,350
cbva_rooster,93272d33-f376-4b61-9fcc-ddd5df77ee62,1529,68,1500,350
cbva_dan,09da06b0-fb74-4481-be73-c57f5ce62577,1549,80,1500,350
cbva_gunnermccolie,0f350ce0-c18d-47a6-bd2e-28fae5af824e,1355,117,1500,350
cbva_matthidinger,36eae480-5252-438c-b170-5809f9a979e5,1489,75,1500,350
cbva_vinniemrios,c58d0ce6-077d-41c8-ba82-f9228d6f1aaf,1603,86,1500,350
cbva_tullanportock,c1a8ecc9-13e5-435d-ba98-c7f5cdc69dba,1530,121,1500,350
cbva_stucornutt,9090f160-ccb0-4b27-8eff-87c18e2cbfe5,1502,68,1500,350
cbva_chanceyu,6e9616ef-4be0-4324-acd7-7fbd487cc5de,1562,72,1500,350
cbva_matthewzaal,d7f8ee54-4bac-49a0-8116-1bfe1eac47c1,1543,125,1500,350
cbva_zernstbe,2d546e5d-4b73-4284-9978-d6d771d9afa9,1515,73,1500,350
cbva_liamlacabe,500334d8-7130-409e-816a-ae2d96425d09,1603,124,1500,350
cbva_gavingalanski,4ffec72b-2f20-4433-861f-defd2ae32125,1603,124,1500,350
cbva_graysonadams,fa3062b2-c2d2-49b4-a6ae-a0aaff5d55ab,1376,179,1500,350
cbva_ericadams,4bb864a2-09f5-4da8-8865-ca4bbb360dcd,1376,179,1500,350
cbva_jimmccabe,aac12101-708a-4f10-87cc-9de075cd6f51,1606,68,1500,350
cbva_gagnonjr,df52656c-9ff1-47fb-8b01-629d620ebf80,1563,149,1500,350
cbva_epetting,51c5f525-ce97-4c53-8e50-28b2809efef3,1474,105,1500,350
cbva_joeuclapv,5d44da6b-b7ce-4e0e-b0af-7b3b4aa9eebc,1449,75,1500,350
cbva_mattysexytowm,928a1bc2-526d-417e-847d-db5f22047d56,1457,95,1500,350
cbva_wins,687c0d24-7495-4c8e-81b7-7cbe1ec00889,1445,81,1500,350
cbva_sithlordoverchessboard,e613c1a9-3a59-4875-ad02-56d6657ced8d,1391,117,1500,350
cbva_dwpvkpjlrgsgcyf,d7e2d51b-3349-4c37-9152-d34e0d9ea763,1391,117,1500,350
cbva_jeheneghan,6e2f8930-be0d-456b-8f5a-aaab41706ecf,1345,137,1500,350
cbva_stawarskic,ddbbee8d-14d7-4f5a-948f-d5cd1f7f7800,1345,137,1500,350
cbva_a,5635cec9-bf82-44c4-a16e-810519b5dae9,1527,68,1500,350
cbva_jsaddlemyre,42a8fcf7-f961-4dd0-8cea-98b6fae23848,1563,69,1500,350
cbva_calfredo,2cb8c678-dfbc-4bcd-a5c8-e7ccf4378953,1450,82,1500,350
cbva_ryanrozema,26b9d3b0-be69-4720-a127-dfa77eece423,1552,83,1500,350
cbva_woodswienerslbc,5dffca74-466c-4770-bd04-006f74568f5f,1457,163,1500,350
cbva_kehasson,e91e16ba-3cd3-43ef-8f1a-ee6a16fbd451,1501,88,1500,350
cbva_jimvangorp,116548bb-70bd-436a-aea5-c680ee714c66,1345,178,1500,350
cbva_connorlatimer,753742b1-ec85-40c7-bdc3-54e0b63262f3,1345,178,1500,350
cbva_rbomberg,92891082-75e3-41ab-b7ff-ea15ee4487dc,1531,82,1500,350
cbva_ccourier,0ab21c68-90c8-44b4-be1b-9df48d47d75d,1653,81,1500,350
cbva_jeffregister,59b036a6-e6ae-4c41-9311-fd9dd19dd80d,1382,145,1500,350
cbva_trevorsasse,77eddd9b-4a6b-4d53-925c-ea0cd80db77a,1448,97,1500,350
cbva_bingobangobongo,6a07d2af-3966-46e9-81ac-9312994c7563,1361,209,1500,350
cbva_justagoo,00c32f56-0bb9-47d7-82fb-65c25c8e3868,1361,209,1500,350
cbva_andrewrthompson,31ce1a26-0e65-41db-b468-590c7932333f,1403,177,1500,350
cbva_georgemiller,7583028a-d054-4dfd-8fcb-73d4fa29bfb8,1592,93,1500,350
cbva_coachlambo,1c3c7835-dd9a-40e3-83e7-332f950d6a90,1462,80,1500,350
cbva_esa,d903e2e8-5830-4fc7-afa2-00168def7e14,1539,68,1500,350
cbva_fernando,cd31d06a-54ca-498c-af3d-25cd09ca4217,1351,148,1500,350
cbva_maverickmanor,95eccec2-0f94-4164-bb5c-6ec51e56df25,1638,68,1500,350
cbva_bowersock,04c8a5f9-fb1a-4fa9-9929-0ce0215dfc3d,1591,110,1500,350
cbva_jlcthompson,fe5799e0-93d9-40e0-a588-5c4ebdef2bb4,1461,69,1500,350
cbva_martapia,4bed247c-bbe5-422b-9cad-35b93fdede71,1552,83,1500,350
cbva_maxzandstra,b1031e83-9603-41cb-8e3c-bce6dd7af849,1517,160,1500,350
cbva_msmithsdmhl,bb9b3a2c-e123-4ad9-a1fa-34e0aae8a8f5,1517,160,1500,350
cbva_tysprock,6246a21f-e6b8-435e-9b24-ac6d68fe11e8,1508,150,1500,350
cbva_aarondobron,7f642b69-d99a-4ffa-85f8-4d12e9e7312e,1412,208,1500,350
cbva_kioncumme,1b00b8ec-8ff2-477e-93b0-68d94894bb82,1567,162,1500,350
cbva_lukemchenry,9dde97a9-a56f-478b-97e4-df5c601afb64,1592,68,1500,350
cbva_lsmalley,3ec00130-9603-4a3f-8c32-0b4285480afb,1561,86,1500,350
cbva_jsmalley,5e18b6ed-9b44-4080-8857-1f7014662b3c,1493,74,1500,350
cbva_machobegin,e9ae60b3-bdc1-4518-8612-da68d4ef2f49,1679,101,1500,350
cbva_nolanpow,16b0ea3b-3e42-4ce4-a611-b02da0fa8977,1625,88,1500,350
cbva_baileygrip,a8b250f7-a060-44e2-8b84-4044a7250b36,1622,86,1500,350
cbva_rtbecxdigvenvmw,c494b892-ee2b-48ba-8bc1-2a1ea2a3f35e,1425,191,1500,350
cbva_mattjones,ddbfde2d-11cb-41d8-a89e-02ca5f4cd2c9,1527,93,1500,350
cbva_osvaldo,a8f1349b-78e0-48e0-91da-7e04cb16dc9e,1647,68,1500,350
cbva_noahnelson,ce4b2d38-2ba7-4dcf-83f3-029f4fd02902,1642,139,1500,350
cbva_owenbanner,0be62adb-81c6-487c-ad8c-771cd339ad71,1642,139,1500,350
cbva_matthewusui,3cffdab2-b1a6-4d1a-b0e5-607bc44a4e14,1545,73,1500,350
cbva_brianhom,ffba50ce-79f8-46d7-8900-6dd3fc888c7e,1515,68,1500,350
cbva_castaire,17ebba24-2719-4076-81ef-08c964b1bbe4,1395,69,1500,350
cbva_lifeisbeach,f3e260ef-43cc-4252-a910-f02ef745cbc9,1343,75,1500,350
cbva_budbirch,e5a2ffaf-35ba-47f0-b95d-264e0041cb53,1622,148,1500,350
cbva_sdavidsson,573bfcd5-c11c-4426-acd9-45c724b16228,1590,96,1500,350
cbva_bobbygsixtythree,67da2acb-cf3c-473b-b802-63a0b2178234,1568,71,1500,350
cbva_jjgillis,dd6f3966-523f-4bd3-aba3-83c99d641273,1493,94,1500,350
cbva_danmintz,dbba2981-06b7-4490-8dcc-7c461f3ef713,1411,86,1500,350
cbva_feistycat,8f221c41-9413-425b-964b-6b5426cda1ef,1420,188,1500,350
cbva_selmendo,e32de260-5367-4b97-bceb-05ca65c0507a,1473,96,1500,350
cbva_chrislew,38222f99-7831-4b0f-99bd-f481d9826888,1485,86,1500,350
cbva_bradschaefer,9f43ebf8-6fb5-4d58-a4c6-f6c1a4134f12,1777,86,1500,350
cbva_daneschaefer,3c08de13-a084-44b3-9b42-1e8bf0ceb9a6,1692,77,1500,350
cbva_nickrobelotto,1e737536-b93d-4eeb-9074-46d64863fa70,1476,93,1500,350
cbva_kloggins,d42192f2-9e77-4392-9f0c-fbe532169307,1497,68,1500,350
cbva_pboranian,189a52cd-88e1-4eb1-8594-06c262528813,1347,187,1500,350
cbva_kylelynds,0e251215-2bd5-4856-b12f-d95801fb625d,1347,187,1500,350
cbva_jermydude,f1ff263d-e95f-47a8-8a5c-eff4171f262c,1325,141,1500,350
cbva_germfree,32960e3b-daa2-401a-b20d-2dc5089f46de,1325,141,1500,350
cbva_kenseihavingfun,1115a804-a5c2-401e-a09f-4a03bf4b46df,1380,198,1500,350
cbva_shuzoyamazaki,fcf69a2f-3829-4010-b8f1-a26103c6127e,1380,198,1500,350
cbva_kevinnnn,bd33154a-f910-42fa-83d7-eb3a677b8af2,1364,98,1500,350
cbva_tryondan,e137b961-bcc4-41c5-a763-c696f4ab9466,1422,107,1500,350
cbva_spoonster,42cc1c2f-5414-4c1a-b955-955e0a2806f2,1517,76,1500,350
cbva_beastofthebeach,cf9c8d96-f0d4-4985-8a01-565cc3bd3594,1620,87,1500,350
cbva_derekrubiano,74bb2af3-bfba-44a6-b0da-10385253864f,1484,68,1500,350
cbva_maxdufresne,7b4619f9-6921-405f-9b34-41174ce8e30b,1348,199,1500,350
cbva_alexbacon,1ec31f66-d8d0-4da1-ba5f-3b0c8bd90151,1459,99,1500,350
cbva_apvolley,8a72c244-d9c7-4ca6-a765-e6bbd2c8c062,1445,180,1500,350
